placement,device_type,traffic_source,brand_name,category,recommendation_impressions,recommendation_clicks,recommendation_purchases,sessions_reached,customers_reached,recommendation_ctr_pct,recommendation_cvr_pct,recommendation_purchase_rate_pct,avg_rec_rank,avg_product_price,avg_product_rating,total_loves_signal,recommendation_action_segment
cart_cross_sell,desktop,email,Sol de Janeiro,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,3.0,24.0,4.3,245440.0,Low Engagement Recommendation
email_recs,mobile_web,email,Ellis Brooklyn,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,32.0,4.1,10894.0,Low Engagement Recommendation
email_recs,mobile_app,organic,REN Clean Skincare,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,4.0,30.0,4.34,13291.0,Low Engagement Recommendation
email_recs,mobile_app,paid_search,The 7 Virtues,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,6.0,69.0,4.64,5747.0,Low Engagement Recommendation
home_recs,mobile_web,paid_search,Iconic London,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,27.0,3.29,10891.0,Low Engagement Recommendation
email_recs,desktop,paid_social,PATRICK TA,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,4.0,50.0,4.34,29469.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,Dior,Men,1,0.0,0.0,1,1,0.0,,0.0,2.0,70.0,4.29,909.0,Low Engagement Recommendation
home_recs,desktop,email,Dolce&Gabbana,Men,1,0.0,0.0,1,1,0.0,,0.0,4.0,104.0,4.65,7657.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,affiliate,Peter Thomas Roth,Makeup,2,0.0,0.0,2,2,0.0,,0.0,1.0,42.0,4.39,25410.0,Low Engagement Recommendation
home_recs,mobile_web,affiliate,INC.redible,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,5.0,25.0,4.29,560.0,Low Engagement Recommendation
home_recs,mobile_web,email,Laura Mercier,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,72.0,3.9,20843.0,Low Engagement Recommendation
email_recs,desktop,paid_search,L'Occitane,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,3.0,12.5,4.51,41017.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,paid_social,FOREO,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,2.0,169.0,2.3,2375.0,Low Engagement Recommendation
pdp_similar,desktop,affiliate,Origins,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,41.0,4.42,9188.0,Low Engagement Recommendation
home_recs,tablet,direct,IT Cosmetics,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,29.0,4.46,8711.0,Low Engagement Recommendation
pdp_similar,tablet,influencer,First Aid Beauty,Hair,1,0.0,0.0,1,1,0.0,,0.0,5.0,32.0,3.97,9539.0,Low Engagement Recommendation
home_recs,tablet,direct,Flora + Bast,Skincare,1,0.0,0.0,1,1,0.0,,0.0,4.0,77.0,4.47,4350.0,Low Engagement Recommendation
home_recs,mobile_web,paid_social,Capri Blue,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,4.0,22.0,4.0,2027.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_search,Ellis Brooklyn,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,32.0,3.85,6813.0,Low Engagement Recommendation
email_recs,desktop,influencer,RIES,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,3.0,18.0,4.4,5692.0,Low Engagement Recommendation
email_recs,tablet,direct,CLINIQUE,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,1.0,88.0,4.3,3347.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,ILIA,Skincare,1,0.0,0.0,1,1,0.0,,0.0,5.0,46.0,4.4,35799.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,NEST New York,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,1.0,22.0,4.29,1177.0,Low Engagement Recommendation
home_recs,mobile_web,direct,Cinema Secrets,Makeup,3,0.0,0.0,3,3,0.0,,0.0,3.0,24.67,3.76,76917.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_social,REFY,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.5,40.0,4.2,15454.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,email,Kulfi,Makeup,2,0.0,0.0,2,2,0.0,,0.0,1.0,23.0,4.56,51220.0,Low Engagement Recommendation
email_recs,desktop,direct,Donna Karan,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,4.0,80.0,4.44,16472.0,Low Engagement Recommendation
home_recs,tablet,paid_social,HERMÈS,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,3.0,119.0,4.28,48426.0,Low Engagement Recommendation
home_recs,mobile_app,organic,The 7 Virtues,Bath & Body,4,0.0,0.0,4,4,0.0,,0.0,2.75,69.0,4.6,27465.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,MAKE UP FOR EVER,Makeup,18,0.0,0.0,18,18,0.0,,0.0,2.72,30.5,4.28,1040223.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,paid_social,MARA,Skincare,9,0.0,0.0,9,9,0.0,,0.0,2.22,69.11,4.85,17072.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_social,TOM FORD,Men,2,0.0,0.0,2,2,0.0,,0.0,3.5,57.0,4.54,8086.0,Low Engagement Recommendation
email_recs,desktop,paid_social,SEPHORA COLLECTION,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,3.0,18.0,2.78,6085.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,Biossance,Skincare,7,0.0,0.0,7,7,0.0,,0.0,3.29,45.71,4.24,362191.0,Low Engagement Recommendation
home_recs,desktop,affiliate,Drunk Elephant,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,4.0,18.0,4.0,4894.0,Low Engagement Recommendation
email_recs,desktop,affiliate,Paco Rabanne,Fragrance,5,0.0,0.0,5,5,0.0,,0.0,3.0,116.8,4.4,45468.0,Low Engagement Recommendation
email_recs,mobile_web,direct,NUDESTIX,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,3.67,15.67,4.32,69926.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_search,Oribe,Mini Size,7,0.0,0.0,7,7,0.0,,0.0,2.29,19.29,4.29,0.0,Low Engagement Recommendation
home_recs,desktop,organic,RIES,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,2.0,18.0,4.4,5692.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,First Aid Beauty,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,3.0,25.33,4.11,274174.0,Low Engagement Recommendation
home_recs,tablet,paid_social,MAKEUP BY MARIO,Makeup,5,0.0,0.0,5,5,0.0,,0.0,3.0,32.4,3.82,489530.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,Sol de Janeiro,Hair,6,0.0,0.0,6,6,0.0,,0.0,2.67,26.33,4.62,235133.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,Dior,Skincare,12,0.0,0.0,12,12,0.0,,0.0,1.92,105.42,4.33,49974.0,Low Engagement Recommendation
email_recs,mobile_app,email,Gisou,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,13.0,4.29,806.0,Low Engagement Recommendation
pdp_similar,desktop,direct,The Outset,Skincare,4,0.0,0.0,4,4,0.0,,0.0,2.25,36.5,4.66,16015.0,Low Engagement Recommendation
pdp_similar,desktop,direct,Dior,Fragrance,16,0.0,0.0,16,16,0.0,,0.0,2.81,118.44,4.38,274315.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,Crown Affair,Hair,8,0.0,0.0,8,8,0.0,,0.0,2.5,46.25,4.58,56634.0,Low Engagement Recommendation
pdp_similar,desktop,paid_search,Bio Ionic,Hair,12,0.0,0.0,12,12,0.0,,0.0,3.17,140.92,3.8,82549.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,Hourglass,Mini Size,7,0.0,0.0,7,7,0.0,,0.0,1.86,66.29,4.31,210043.0,Low Engagement Recommendation
home_recs,mobile_app,organic,MILK MAKEUP,Skincare,8,0.0,0.0,8,8,0.0,,0.0,3.5,35.38,4.43,182148.0,Low Engagement Recommendation
pdp_similar,mobile_web,organic,goop,Hair,5,0.0,0.0,5,5,0.0,,0.0,2.8,55.0,4.2,46765.0,Low Engagement Recommendation
email_recs,desktop,influencer,FaceGym,Skincare,2,0.0,0.0,2,2,0.0,,0.0,2.0,63.5,4.63,3111.0,Low Engagement Recommendation
home_recs,desktop,paid_social,goop,Skincare,20,0.0,0.0,20,20,0.0,,0.0,3.0,70.6,4.19,91899.0,Low Engagement Recommendation
email_recs,mobile_app,email,Olaplex,Hair,6,0.0,0.0,6,6,0.0,,0.0,3.17,31.83,4.28,645917.0,Low Engagement Recommendation
home_recs,mobile_web,affiliate,REN Clean Skincare,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,46.0,3.91,25308.0,Low Engagement Recommendation
pdp_similar,mobile_app,influencer,Kiehl's Since 1851,Men,6,0.0,0.0,6,6,0.0,,0.0,3.33,39.17,4.4,19863.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,Kosas,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,4.0,22.0,4.12,26949.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_social,DAMDAM,Skincare,8,0.0,0.0,8,8,0.0,,0.0,2.13,49.5,4.74,45969.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,Hanni,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,3.0,34.0,4.8,6152.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,influencer,Ceremonia,Hair,12,0.0,0.0,12,12,0.0,,0.0,2.33,30.17,4.49,39593.0,Low Engagement Recommendation
cart_cross_sell,desktop,influencer,The Maker,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,1.5,175.0,4.29,44.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,NARS,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,1.0,7.0,4.63,59164.0,Low Engagement Recommendation
pdp_similar,mobile_app,affiliate,Iconic London,Skincare,3,0.0,0.0,3,3,0.0,,0.0,3.0,26.33,4.64,16719.0,Low Engagement Recommendation
pdp_similar,desktop,paid_social,Oribe,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,4.0,19.5,4.29,0.0,Low Engagement Recommendation
home_recs,desktop,paid_search,La Mer,Bath & Body,5,0.0,0.0,5,5,0.0,,0.0,2.4,300.0,4.13,25425.0,Low Engagement Recommendation
cart_cross_sell,tablet,influencer,iNNBEAUTY PROJECT,Skincare,1,0.0,0.0,1,1,0.0,,0.0,6.0,26.0,4.52,7237.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,direct,Tower 28 Beauty,Skincare,3,0.0,0.0,3,3,0.0,,0.0,3.33,12.0,4.14,247869.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,organic,MERIT,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,38.0,4.65,45008.0,Low Engagement Recommendation
pdp_similar,tablet,organic,RANAVAT,Skincare,3,0.0,0.0,3,3,0.0,,0.0,1.67,80.0,4.54,9005.0,Low Engagement Recommendation
home_recs,desktop,direct,Moon Juice,Hair,2,0.0,0.0,2,2,0.0,,0.0,3.0,60.0,4.36,27232.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Paula's Choice,Skincare,10,0.0,0.0,10,10,0.0,,0.0,3.0,43.5,4.53,249074.0,Low Engagement Recommendation
email_recs,desktop,organic,Charlotte Tilbury,Skincare,16,0.0,0.0,16,16,0.0,,0.0,2.63,101.56,4.13,571598.0,Low Engagement Recommendation
email_recs,desktop,organic,Caudalie,Mini Size,4,0.0,0.0,4,4,0.0,,0.0,1.75,20.0,4.24,50940.0,Low Engagement Recommendation
home_recs,mobile_app,affiliate,Fenty Beauty by Rihanna,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.0,59.0,3.83,323378.0,Low Engagement Recommendation
home_recs,mobile_web,direct,Jack Black,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,16.0,4.69,6511.0,Low Engagement Recommendation
home_recs,mobile_app,direct,House of Lashes,Makeup,4,0.0,0.0,4,4,0.0,,0.0,3.5,12.5,4.3,47794.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,paid_search,Overose,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,3.0,58.0,2.85,3787.0,Low Engagement Recommendation
home_recs,desktop,paid_social,ILIA,Skincare,2,0.0,0.0,2,2,0.0,,0.0,2.5,55.0,4.03,60515.0,Low Engagement Recommendation
email_recs,desktop,email,ROSE INC,Makeup,5,0.0,0.0,5,5,0.0,,0.0,2.6,28.6,4.16,58219.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Jack Black,Men,12,0.0,0.0,12,12,0.0,,0.0,2.08,29.5,4.45,67382.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Givenchy,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,3.33,90.67,4.5,19401.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_social,Dior,Makeup,7,0.0,0.0,7,7,0.0,,0.0,3.29,45.86,4.12,993568.0,Low Engagement Recommendation
pdp_similar,mobile_app,affiliate,Azzaro,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,3.67,115.33,4.71,3689.0,Low Engagement Recommendation
pdp_similar,mobile_app,email,SIMIHAZE BEAUTY,Makeup,5,0.0,0.0,5,5,0.0,,0.0,2.8,32.2,3.72,33393.0,Low Engagement Recommendation
email_recs,mobile_app,email,MAKE UP FOR EVER,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,3.0,14.33,3.72,29091.0,Low Engagement Recommendation
email_recs,mobile_web,influencer,KORRES,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.0,35.2,4.42,104876.0,Low Engagement Recommendation
pdp_similar,desktop,influencer,Sol de Janeiro,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,5.0,31.0,4.19,94160.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,Slip,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,5.0,32.0,3.81,9116.0,Low Engagement Recommendation
pdp_similar,mobile_app,email,REFY,Makeup,17,0.0,0.0,17,17,0.0,,0.0,3.06,28.06,3.9,597295.0,Low Engagement Recommendation
email_recs,mobile_app,paid_social,The Original MakeUp Eraser,Makeup,5,0.0,0.0,5,5,0.0,,0.0,1.8,22.0,4.75,29352.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,affiliate,Paula's Choice,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,29.0,4.67,13376.0,Low Engagement Recommendation
home_recs,mobile_web,influencer,ILIA,Makeup,20,0.0,0.0,19,19,0.0,,0.0,2.7,31.4,4.06,1792102.0,Low Engagement Recommendation
cart_cross_sell,desktop,paid_social,St. Tropez,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,2.67,36.33,3.9,12406.0,Low Engagement Recommendation
pdp_similar,mobile_web,direct,Fenty Beauty by Rihanna,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,2.5,140.0,3.43,75246.0,Low Engagement Recommendation
home_recs,mobile_web,affiliate,tarte,Skincare,8,0.0,0.0,8,8,0.0,,0.0,2.75,29.63,4.11,410473.0,Low Engagement Recommendation
email_recs,tablet,email,BondiBoost,Hair,2,0.0,0.0,2,2,0.0,,0.0,4.0,29.95,4.6,27556.0,Low Engagement Recommendation
email_recs,desktop,paid_search,Skinfix,Bath & Body,9,0.0,0.0,9,9,0.0,,0.0,3.78,32.78,4.43,221297.0,Low Engagement Recommendation
email_recs,mobile_web,influencer,Jack Black,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,4.0,16.0,4.69,10007.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Koh Gen Do,Makeup,1,0.0,0.0,1,1,0.0,,0.0,1.0,96.0,3.98,17605.0,Low Engagement Recommendation
pdp_similar,mobile_web,influencer,Benefit Cosmetics,Mini Size,8,0.0,0.0,8,8,0.0,,0.0,2.75,16.38,4.18,144499.0,Low Engagement Recommendation
home_recs,mobile_web,organic,DOMINIQUE COSMETICS,Makeup,2,0.0,0.0,2,2,0.0,,0.0,2.0,49.0,4.79,6988.0,Low Engagement Recommendation
email_recs,tablet,paid_search,Armani Beauty,Makeup,1,0.0,0.0,1,1,0.0,,0.0,1.0,36.0,4.38,99920.0,Low Engagement Recommendation
home_recs,tablet,paid_social,amika,Hair,6,0.0,0.0,6,6,0.0,,0.0,3.83,34.17,4.2,76912.0,Low Engagement Recommendation
email_recs,desktop,email,Deborah Lippmann,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,3.0,49.0,4.29,7128.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,HUM Nutrition,Skincare,10,0.0,0.0,10,10,0.0,,0.0,3.4,32.0,4.55,65595.0,Low Engagement Recommendation
pdp_similar,mobile_web,affiliate,Laura Mercier,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.5,72.0,3.52,20838.0,Low Engagement Recommendation
email_recs,tablet,organic,Vegamour,Hair,4,0.0,0.0,4,4,0.0,,0.0,1.5,60.0,4.47,52496.0,Low Engagement Recommendation
email_recs,tablet,affiliate,Hourglass,Makeup,4,0.0,0.0,4,4,0.0,,0.0,2.25,36.25,3.87,48574.0,Low Engagement Recommendation
pdp_similar,desktop,affiliate,tarte,Skincare,11,0.0,0.0,11,11,0.0,,0.0,3.09,20.64,3.91,191857.0,Low Engagement Recommendation
home_recs,mobile_app,organic,Kate McLeod,Bath & Body,10,0.0,0.0,10,10,0.0,,0.0,3.1,31.8,4.68,32345.0,Low Engagement Recommendation
cart_cross_sell,tablet,organic,Slip,Hair,1,0.0,0.0,1,1,0.0,,0.0,5.0,55.0,2.0,6318.0,Low Engagement Recommendation
cart_cross_sell,tablet,email,goop,Skincare,5,0.0,0.0,4,4,0.0,,0.0,2.8,63.6,4.16,17275.0,Low Engagement Recommendation
cart_cross_sell,tablet,affiliate,L'Oreal Professionnel,Hair,1,0.0,0.0,1,1,0.0,,0.0,3.0,250.0,4.3,14061.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,paid_search,Chloé,Fragrance,5,0.0,0.0,5,5,0.0,,0.0,3.8,78.8,4.49,77796.0,Low Engagement Recommendation
home_recs,tablet,direct,Lancôme,Skincare,4,0.0,0.0,4,4,0.0,,0.0,4.0,91.5,4.35,33918.0,Low Engagement Recommendation
home_recs,mobile_web,affiliate,Grace Eleyae,Hair,3,0.0,0.0,3,3,0.0,,0.0,3.67,12.33,4.69,12166.0,Low Engagement Recommendation
home_recs,desktop,organic,Ellis Brooklyn,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,4.0,55.0,4.46,9624.0,Low Engagement Recommendation
email_recs,mobile_app,affiliate,Fashion Fair,Makeup,5,0.0,0.0,5,5,0.0,,0.0,3.4,31.6,4.62,45231.0,Low Engagement Recommendation
email_recs,mobile_app,organic,Fenty Beauty by Rihanna,Mini Size,4,0.0,0.0,4,4,0.0,,0.0,3.75,19.75,3.64,123977.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,HERETIC,Fragrance,3,0.0,0.0,3,3,0.0,,0.0,2.0,98.33,4.06,3650.0,Low Engagement Recommendation
email_recs,tablet,paid_social,Charlotte Tilbury,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,23.0,3.37,69412.0,Low Engagement Recommendation
pdp_similar,desktop,paid_social,KVD Beauty,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,2.5,85.0,4.27,104708.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_social,SEPHORA COLLECTION,Fragrance,2,0.0,0.0,2,2,0.0,,0.0,1.0,18.0,3.5,5300.0,Low Engagement Recommendation
pdp_similar,tablet,organic,SEPHORA COLLECTION,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,1.0,18.0,3.5,2650.0,Low Engagement Recommendation
pdp_similar,mobile_web,paid_social,First Aid Beauty,Makeup,3,0.0,0.0,3,3,0.0,,0.0,1.67,18.67,4.13,103407.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_search,Smashbox,Makeup,8,0.0,0.0,8,8,0.0,,0.0,2.5,29.25,3.87,143167.0,Low Engagement Recommendation
home_recs,mobile_web,influencer,SOBEL SKIN Rx,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,55.5,4.31,5756.0,Low Engagement Recommendation
home_recs,mobile_app,direct,RANAVAT,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,35.0,4.78,4293.0,Low Engagement Recommendation
email_recs,tablet,affiliate,COOLA,Skincare,1,0.0,0.0,1,1,0.0,,0.0,2.0,36.0,4.36,11030.0,Low Engagement Recommendation
pdp_similar,desktop,direct,Hourglass,Mini Size,6,0.0,0.0,6,6,0.0,,0.0,3.5,25.67,4.23,295001.0,Low Engagement Recommendation
email_recs,desktop,email,The Ordinary,Makeup,2,0.0,0.0,2,2,0.0,,0.0,2.0,12.25,4.02,330347.0,Low Engagement Recommendation
email_recs,desktop,direct,RANAVAT,Hair,4,0.0,0.0,4,4,0.0,,0.0,3.0,48.0,4.6,4854.0,Low Engagement Recommendation
pdp_similar,desktop,affiliate,WASO,Skincare,2,0.0,0.0,2,2,0.0,,0.0,3.0,31.5,4.4,3174.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,influencer,Hanni,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,2.0,34.0,4.8,6152.0,Low Engagement Recommendation
pdp_similar,mobile_web,email,JLo Beauty,Skincare,3,0.0,0.0,3,3,0.0,,0.0,2.67,57.33,4.25,18083.0,Low Engagement Recommendation
email_recs,desktop,direct,GUERLAIN,Fragrance,6,0.0,0.0,6,6,0.0,,0.0,2.5,126.67,4.39,64722.0,Low Engagement Recommendation
home_recs,mobile_web,influencer,OUAI,Fragrance,5,0.0,0.0,5,5,0.0,,0.0,2.8,56.4,4.11,93370.0,Low Engagement Recommendation
pdp_similar,tablet,email,Herbivore,Skincare,4,0.0,0.0,4,4,0.0,,0.0,2.0,47.0,4.28,211160.0,Low Engagement Recommendation
home_recs,mobile_web,email,First Aid Beauty,Makeup,2,0.0,0.0,2,2,0.0,,0.0,1.5,17.0,4.09,75725.0,Low Engagement Recommendation
pdp_similar,tablet,direct,Jo Malone London,Fragrance,7,0.0,0.0,7,7,0.0,,0.0,3.0,122.14,4.02,180668.0,Low Engagement Recommendation
pdp_similar,desktop,influencer,Mario Badescu,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,6.0,8.0,4.11,4870.0,Low Engagement Recommendation
email_recs,desktop,affiliate,Charlotte Tilbury,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,2.0,15.0,2.65,25582.0,Low Engagement Recommendation
pdp_similar,mobile_app,organic,First Aid Beauty,Hair,2,0.0,0.0,2,2,0.0,,0.0,4.5,31.0,3.94,16446.0,Low Engagement Recommendation
email_recs,mobile_app,email,REN Clean Skincare,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,2.0,46.0,3.91,25308.0,Low Engagement Recommendation
cart_cross_sell,tablet,organic,Sephora Favorites,Fragrance,1,0.0,0.0,1,1,0.0,,0.0,1.0,80.0,4.08,22836.0,Low Engagement Recommendation
pdp_similar,desktop,affiliate,Lancôme,Mini Size,5,0.0,0.0,5,5,0.0,,0.0,2.6,25.4,4.3,127348.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,Iconic London,Makeup,5,0.0,0.0,5,5,0.0,,0.0,2.4,35.2,4.47,169502.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,direct,bareMinerals,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,1.0,13.0,1.83,1448.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,organic,Sephora Favorites,Hair,1,0.0,0.0,1,1,0.0,,0.0,1.0,35.0,4.61,17364.0,Low Engagement Recommendation
home_recs,mobile_app,affiliate,Kopari,Bath & Body,1,0.0,0.0,1,1,0.0,,0.0,3.0,29.0,3.25,2937.0,Low Engagement Recommendation
pdp_similar,mobile_app,paid_social,Saie,Skincare,2,0.0,0.0,2,2,0.0,,0.0,2.0,38.0,4.09,29684.0,Low Engagement Recommendation
cart_cross_sell,tablet,paid_search,Murad,Skincare,9,0.0,0.0,9,9,0.0,,0.0,2.78,56.0,4.18,102862.0,Low Engagement Recommendation
email_recs,mobile_web,affiliate,Augustinus Bader,Skincare,1,0.0,0.0,1,1,0.0,,0.0,1.0,70.0,4.48,4123.0,Low Engagement Recommendation
cart_cross_sell,desktop,direct,fresh,Mini Size,2,0.0,0.0,2,2,0.0,,0.0,2.0,26.0,3.61,14190.0,Low Engagement Recommendation
home_recs,mobile_web,direct,NARS,Tools & Brushes,1,0.0,0.0,1,1,0.0,,0.0,4.0,7.0,4.63,59164.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,organic,World of Chris Collins,Fragrance,5,0.0,0.0,5,5,0.0,,0.0,3.4,100.0,4.29,5757.0,Low Engagement Recommendation
home_recs,mobile_web,paid_search,Kate Somerville,Mini Size,3,0.0,0.0,3,3,0.0,,0.0,4.67,22.0,4.34,63054.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,lilah b.,Makeup,6,0.0,0.0,6,6,0.0,,0.0,2.17,44.17,4.2,73606.0,Low Engagement Recommendation
pdp_similar,mobile_app,direct,dpHUE,Hair,1,0.0,0.0,1,1,0.0,,0.0,3.0,53.0,4.17,12732.0,Low Engagement Recommendation
email_recs,desktop,direct,MARA,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.0,70.4,4.85,5794.0,Low Engagement Recommendation
cart_cross_sell,mobile_web,affiliate,Rossano Ferretti Parma,Hair,3,0.0,0.0,3,3,0.0,,0.0,2.67,60.0,4.58,1292.0,Low Engagement Recommendation
cart_cross_sell,mobile_app,email,Deborah Lippmann,Bath & Body,2,0.0,0.0,2,2,0.0,,0.0,3.0,49.0,4.29,7128.0,Low Engagement Recommendation
pdp_similar,tablet,paid_search,Clarins,Bath & Body,3,0.0,0.0,3,3,0.0,,0.0,4.33,66.67,4.2,31124.0,Low Engagement Recommendation
pdp_similar,tablet,direct,Clarins,Skincare,5,0.0,0.0,5,5,0.0,,0.0,3.0,67.2,3.97,76733.0,Low Engagement Recommendation
home_recs,tablet,influencer,Verb,Hair,1,0.0,0.0,1,1,0.0,,0.0,3.0,20.0,3.91,40843.0,Low Engagement Recommendation
email_recs,mobile_app,influencer,The INKEY List,Hair,2,0.0,0.0,2,2,0.0,,0.0,3.0,13.49,4.12,81704.0,Low Engagement Recommendation
email_recs,mobile_web,paid_social,SEPHORA COLLECTION,Hair,12,0.0,0.0,12,12,0.0,,0.0,3.42,18.92,3.8,87346.0,Low Engagement Recommendation
email_recs,desktop,paid_social,Maison Louis Marie,Bath & Body,8,0.0,0.0,8,8,0.0,,0.0,2.88,52.75,3.83,20486.0,Low Engagement Recommendation
home_recs,mobile_app,paid_social,IT Cosmetics,Mini Size,6,0.0,0.0,6,6,0.0,,0.0,2.5,14.75,4.05,42869.0,Low Engagement Recommendation
home_recs,mobile_web,paid_social,Slip,Skincare,4,0.0,0.0,4,4,0.0,,0.0,4.5,85.75,3.96,302547.0,Low Engagement Recommendation
email_recs,desktop,direct,Living Proof,Mini Size,1,0.0,0.0,1,1,0.0,,0.0,5.0,17.0,4.58,12919.0,Low Engagement Recommendation
email_recs,desktop,affiliate,GXVE BY GWEN STEFANI,Makeup,3,0.0,0.0,3,3,0.0,,0.0,3.0,22.67,4.49,25638.0,Low Engagement Recommendation
